cl_id,channel_type,cl_id,PERIOD_count,sum_POS,sum_IN,sum_OUT,sum_CAT,sum_amount,sum_Розничные магазины,sum_Поставщик услуг,sum_Различные магазины,sum_Развлечения,sum_Магазины одежды,sum_Транспорт,sum_Бизнес услуги,sum_Государственные услуги,sum_Личные услуги,sum_Коммунальные и кабельные услуги,sum_Отели и мотели,sum_Профессиональные услуги,sum_Автомобили и транспортные средства,sum_Ремонтные услуги,sum_Аренда автомобилей,sum_Продажи по почте/телефону,sum_Оптовые поставщики и производители,"sum_Авиалинии, авиакомпании",sum_Членские организации,sum_Контрактные услуги,multi_currency,mode_MCC,num_days_in_use,target_flag,target_sum,ostatok
177,type4,177,2,278336.168583,0.0,150578.208144,0.0,428914.3767270001,28884.619763999995,150578.208144,119039.29539599997,34413.135120000006,17537.8203,7431.825491999999,433.4148,0.0,1609.8264000000001,0.0,7269.604524,0.0,0.0,0.0,28067.540043,0.0,0.0,33649.086744,0.0,0.0,multi,9,34,0,0.0,-428914.376727
178,type4,178,4,38.25,179100.0,2496230.0,0.0,2675368.25,0.0,2675330.0,38.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,20,121,0,0.0,-2317168.25
180,type4,180,4,83304.65,10000.0,101161.56800000001,0.0,194466.21800000002,25486.0,111161.56800000001,34173.8,0.0,0.0,0.0,0.0,595.0,0.0,0.0,0.0,4320.0,13571.849999999999,828.0,0.0,0.0,4330.0,0.0,0.0,0.0,multi + rub,14,92,1,121840.06,-174466.218
181,type4,181,2,24264.33,25490.0,0.0,0.0,49754.329999999994,13819.240000000002,25490.0,2176.0,0.0,4963.0,0.0,1490.0,0.0,0.0,0.0,0.0,0.0,1816.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,6,24,0,0.0,1225.6699999999983
183,type4,183,4,137251.56999999995,0.0,620000.0,0.0,757251.5700000001,38074.770000000004,620000.0,76222.7,1315.0,4598.0,280.0,0.0,0.0,450.0,0.0,0.0,0.0,11711.1,4600.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,70,91,0,0.0,-757251.57
184,type4,184,4,161078.271,5180.3,883026.0,0.0,1049284.571,1972.0,883026.0,14310.7004,3900.0,20856.670599999998,65229.32,0.0,0.0,0.0,0.0,58990.0,0.0,999.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,30,88,1,87740.92,-1038923.9709999999
186,type4,186,4,237498.05080000003,125282.0,112209.072,0.0,474989.12279999995,18242.629999999997,237491.07200000004,32579.363999999998,4589.2268,18049.5,138007.7,0.0,0.0,9000.0,0.0,5300.0,0.0,4211.56,7268.07,0.0,0.0,250.0,0.0,0.0,0.0,multi + rub,11,88,1,298520.43,-224425.1228
187,type4,187,4,409480.0474449999,328500.0,0.0,0.0,737980.0474450003,44050.597777,329504.49736,216031.86985899997,10800.0,54580.568069,1477.202,100.0,1808.5,0.0,0.0,17130.077100000002,9558.0,14763.055280000002,0.0,0.0,817.68,0.0,37358.0,0.0,0.0,multi + rub,27,89,1,17410.38,-80980.04744499992
190,type4,190,2,3200.0,0.0,0.0,0.0,3200.0,0.0,0.0,350.0,0.0,0.0,2850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,1,54,0,0.0,-3200.0
196,type4,196,4,54153.67,34000.0,0.0,0.0,88153.67000000001,18950.370000000003,34000.0,9188.8,960.0,13330.0,0.0,0.0,0.0,0.0,0.0,4500.0,0.0,7224.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,12,74,1,15604.27,-20153.67
198,type4,198,5,564.9399999999999,0.0,32000.0,0.0,32564.94,530.04,32000.0,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,4,93,1,47.98,-32564.94
200,type4,200,4,200170.57000000004,1113480.0,400800.0,0.0,1714450.5699999996,61445.169999999984,1505800.0,81312.4,0.0,0.0,55393.0,8400.0,0.0,0.0,0.0,0.0,0.0,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,37,91,1,364066.52,512509.42999999993
204,type4,204,4,73793.45,78731.0,87900.0,0.0,240424.45,9634.6,166120.12,42115.869999999995,1600.0,11452.0,5696.7,0.0,0.0,0.0,268.0,0.0,0.0,3195.0,0.0,0.0,342.16,0.0,0.0,0.0,0.0,rub,22,87,1,117901.89,-82962.45000000001
206,type4,206,4,210928.42652,297000.0,75000.0,0.0,582928.4265200002,63827.979811000005,372000.0,22086.59248,3582.0,16294.0,7754.854229,0.0,0.0,1599.0,0.0,7535.0,60690.0,4309.0,0.0,0.0,0.0,0.0,23250.0,0.0,0.0,multi + rub,26,80,0,0.0,11071.573480000021
207,type4,207,1,852.0,0.0,0.0,0.0,852.0,0.0,0.0,852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,1,0,0,0.0,-852.0
211,type4,211,4,207225.84,133630.9,0.0,0.0,340856.7399999999,64474.770000000004,133000.0,37344.469999999994,400.0,3768.0,40458.22,10032.2,0.0,0.0,1600.0,0.0,0.0,47339.08000000001,2440.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,31,92,1,346056.18,-73594.94
215,type4,215,3,30576.96,70000.0,0.0,62000.0,162576.96,713.0,132000.0,12105.0,0.0,0.0,0.0,0.0,0.0,0.0,14597.240000000002,0.0,0.0,3161.7200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,2,90,1,2880.0,39423.04
216,type4,216,4,311473.08163800003,112.0,0.0,0.0,311585.08163800003,117588.026988,0.0,99884.43469,7650.0,26353.04,9199.05096,2608.489,0.0,3550.0,2822.0,0.0,0.0,14480.039999999999,1650.0,0.0,0.0,0.0,25800.0,0.0,0.0,multi + rub,67,90,1,236969.97,-311361.08163800003
217,type4,217,4,235459.22,363372.0,27940.0,0.0,626771.22,36310.43000000001,393892.0,62853.09,2050.0,69455.0,17305.0,1222.0,255.0,4970.0,11934.2,4666.5,14763.0,2593.0,0.0,0.0,0.0,0.0,4502.0,0.0,0.0,rub,36,92,1,201727.45,99972.78000000003
219,type4,219,4,136037.84,160.0,724726.0,0.0,860923.8399999999,16635.309999999998,724886.0,51714.5,700.0,0.0,212.1,1450.0,899.0,7329.0,19048.0,0.0,26150.0,11899.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,25,90,1,387138.18,-860603.84
221,type4,221,3,147844.65,113000.0,70000.0,0.0,330844.65000000014,123596.83999999998,183000.0,21799.81,0.0,2448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,39,73,0,0.0,-104844.65
224,type4,224,3,23786.62,18500.0,0.0,0.0,42286.62,6899.0,17400.0,11834.04,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,4853.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,7,47,0,0.0,-5286.619999999999
225,type4,225,4,421676.255492,242050.0,10900.0,0.0,674626.2554919999,73185.54000000001,252650.0,74198.65,0.0,4745.0,26272.100599999998,2941.0,1530.0,0.0,4510.28,0.0,900.0,655.12,160181.0,0.0,218.564892,3680.0,68959.0,0.0,0.0,multi + rub,64,92,1,466235.45,-190526.25549200003
227,type4,227,4,424130.19972199993,1426125.5,0.0,876.56,1851132.2597220005,154622.20504800003,1426000.0,35020.452189,4431.606,106512.02648500001,108503.96,0.0,0.0,0.0,2266.56,0.0,0.0,13775.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,24,92,1,229083.26,1001995.3002780001
228,type4,228,4,367289.17270399997,192676.7,44000.0,0.0,603965.8727039999,19337.399999999998,237960.7,177639.57,3730.0,2983.0,51478.2,3202.0,252.5,2024.0,39337.93,7920.0,13100.0,31274.17,1137.0,0.0,12529.402704000002,60.0,0.0,0.0,0.0,multi + rub,29,74,1,466235.45,-218612.47270399996
229,type4,229,4,209618.78000000003,64430.0,0.0,0.0,274048.78,17731.1,65155.0,11673.679999999998,0.0,26159.0,150000.0,800.0,0.0,0.0,0.0,0.0,2530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,23,92,1,59848.6,-145188.78000000003
230,type4,230,4,70991.8,464000.0,40000.0,0.0,574991.8,7178.0,504000.0,62436.8,342.0,0.0,0.0,0.0,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,6,85,1,79421.5,353008.2
235,type4,235,4,180069.35999999996,40000.0,0.0,0.0,220069.35999999996,79348.39,40000.0,58462.58,0.0,10990.0,2800.0,1589.0,0.0,0.0,0.0,0.0,2416.0,21453.39,0.0,0.0,0.0,3010.0,0.0,0.0,0.0,rub,33,87,1,171614.7,-140069.35999999996
237,type4,237,4,217548.84999999998,611000.0,78600.0,0.0,907148.8500000001,14034.659999999996,689600.0,39863.69000000001,490.0,43848.0,0.0,0.0,2875.0,0.0,0.0,37487.5,0.0,78950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,35,82,0,0.0,314851.15
239,type4,239,4,323860.5,424166.19,195700.0,0.0,943726.6900000002,77499.79999999999,619866.19,233859.9,0.0,2650.0,0.0,0.0,0.0,2700.0,250.0,0.0,0.0,6900.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,23,90,1,2.51,-95394.31
241,type4,241,4,441353.70000000007,493921.0,23800.0,0.0,959074.6999999998,57245.28,517200.0,347066.99,0.0,26884.5,0.0,287.0,0.0,0.0,0.0,0.0,0.0,9839.63,0.0,0.0,0.0,551.3,0.0,0.0,0.0,rub,47,92,1,2206.2,28767.29999999993
242,type4,242,3,6744.51642,7871.0,0.0,0.0,14615.51642,3479.9,7871.0,3264.6164200000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,2,56,1,43250.0,1126.48358
243,type4,243,1,36990.0,0.0,0.0,0.0,36990.0,0.0,0.0,36990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,1,0,1,142645.52,-36990.0
247,type4,247,1,7963.039999999999,10000.0,42000.0,0.0,59963.04,3723.4,52000.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3716.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,8,15,0,0.0,-39963.04
249,type4,249,4,472176.0800000001,381.0,557100.0,0.0,1029657.0800000001,251992.72999999998,557100.0,98155.0,0.0,0.0,1299.0,0.0,299.0,308.7,4900.0,0.0,36700.0,26199.98,31072.67,0.0,0.0,0.0,21630.0,0.0,0.0,rub,48,90,1,387138.18,-1028895.0800000001
250,type4,250,4,361224.68,1797000.0,200000.0,0.0,2358224.68,105958.45999999999,1997000.0,65756.3,6370.0,57590.0,9603.92,0.0,0.0,6870.0,4001.0,1500.0,47395.0,8080.0,0.0,0.0,0.0,0.0,48100.0,0.0,0.0,rub,32,91,0,0.0,1235775.32
252,type4,252,1,4250.0,0.0,0.0,0.0,4250.0,0.0,0.0,4250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,5,28,1,1300.0,-4250.0
253,type4,253,4,313672.4456,0.0,295000.0,0.0,608672.4456,101566.21,295000.0,72261.4356,0.0,65225.3,3629.5,0.0,0.0,0.0,70990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,25,86,1,255861.5,-608672.4456
254,type4,254,3,252109.46883199998,290298.0,22000.0,0.0,564407.4688319999,14491.850000000002,312298.0,96810.93883200001,0.0,47894.0,0.0,0.0,2520.0,0.0,1182.33,0.0,30555.0,3419.35,0.0,0.0,0.0,260.0,54976.0,0.0,0.0,multi + rub,11,81,1,59943.9,16188.531168000016
255,type4,255,4,57073.079999999994,120134.14,38000.0,0.0,215207.2200000001,12799.46,158000.0,8310.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,35497.76000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,19,88,1,698393.75,25061.060000000012
256,type4,256,4,265653.06,117471.06,0.0,0.0,383124.11999999994,266598.12,100000.0,8610.0,0.0,2466.0,0.0,0.0,0.0,0.0,3290.0,0.0,0.0,0.0,0.0,0.0,0.0,2160.0,0.0,0.0,0.0,rub,18,86,1,8444.8,-148182.0
259,type4,259,3,142782.5,140000.0,0.0,0.0,282782.5,24333.0,140000.0,110445.1,0.0,0.0,0.0,0.0,0.0,0.0,1900.0,0.0,1430.0,4674.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,3,64,0,0.0,-2782.5
262,type4,262,4,47768.67,55000.0,0.0,0.0,102768.67,11760.44,55000.0,17501.8,0.0,0.0,15533.17,0.0,0.0,0.0,0.0,0.0,0.0,2973.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,3,90,1,4060.0,7231.330000000002
265,type4,265,4,556887.7300000001,576595.0,0.0,0.0,1133482.7300000002,55271.04,690583.25,83550.33,1760.0,17829.2,0.0,770.51,0.0,0.0,6600.0,148481.0,850.0,42270.4,0.0,0.0,0.0,0.0,85517.0,0.0,0.0,rub,22,92,1,511.3,19707.269999999902
267,type4,267,4,268623.0,153657.1,51000.0,0.0,473280.0999999999,101031.71999999999,239870.62000000002,47312.71000000001,1798.0,6990.0,20879.0,0.0,9016.0,0.0,5010.0,0.0,2021.0,39351.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,38,94,1,208755.31,-165965.9
269,type2,269,4,354156.45999999996,237318.44,0.0,0.0,591474.8999999999,134578.67,237305.24,151357.7,0.0,19964.0,5454.99,507.5,0.0,0.0,0.0,0.0,0.0,23666.8,0.0,0.0,0.0,18640.0,0.0,0.0,0.0,rub,54,90,1,218625.22,-116838.01999999996
272,type2,272,4,19385.3,45801.61000000001,70000.0,0.0,135186.91,13238.11,115801.61,3979.23,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1286.0,0.0,0.0,0.0,853.96,0.0,0.0,0.0,rub,44,92,1,27415.04,-43583.689999999995
273,type2,273,4,259387.41988,299864.06,0.0,0.0,559251.47988,24168.260000000002,289414.06,29057.399999999998,0.0,41480.0,36325.65268,0.0,0.0,0.0,0.0,138266.1072,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,64,92,1,174770.58,40476.64012
274,type2,274,4,234803.0,0.0,0.0,0.0,234803.0,71414.13,0.0,49625.0,0.0,65590.0,15282.5,0.0,0.0,2415.0,499.0,0.0,0.0,29977.370000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,63,92,1,130164.1,-234803.0
277,type2,277,4,19741.0,15950.0,6200.0,0.0,41891.0,10011.0,25746.0,2442.0,0.0,0.0,3692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,11,85,1,37527.42,-9991.0
278,type2,278,4,92291.22,34000.0,0.0,0.0,126291.22,13842.27,34000.0,43779.5,0.0,26214.3,2697.45,2100.0,0.0,0.0,0.0,0.0,0.0,3657.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,50,90,1,16082.4,-58291.22
279,type2,279,4,191069.01999999996,178635.63999999998,0.0,0.0,369704.6599999999,38070.93,178541.59,98835.69,0.0,500.0,245.0,0.0,0.0,800.0,0.0,0.0,450.0,4489.25,0.0,0.0,0.0,47772.2,0.0,0.0,0.0,rub,58,92,1,25883.52,-12433.379999999976
281,type2,281,4,113069.56000000003,273500.0,28920.0,0.0,415489.56,41519.57,302420.0,25308.16,7580.0,10058.0,7424.0,0.0,20000.0,280.0,400.0,0.0,0.0,499.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,52,92,1,55157.56,131510.43999999997
285,type2,285,4,155314.896906,30000.0,0.0,0.0,185314.896906,49778.826905999995,30000.0,43960.25,0.0,27876.0,0.0,0.0,29009.82,0.0,0.0,0.0,4690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,9,86,1,31587.43,-125314.89690600001
294,type2,294,4,675727.13,338490.0,0.0,0.0,1014217.1299999999,351672.86,334122.0,267754.86,0.0,37734.0,3200.0,203.0,0.0,14250.0,0.0,0.0,0.0,5280.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,20,91,1,811437.86,-337237.13
295,type2,295,3,79963.37000000001,50000.0,0.0,200.0,130163.37000000001,10709.599999999999,50000.0,17811.47,0.0,1920.3,0.0,0.0,0.0,0.0,200.0,13000.0,2662.0,33860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,23,51,0,0.0,-29963.37000000001
296,type2,296,2,138878.0,105301.27,0.0,0.0,244179.27000000002,18579.12,105000.0,22088.93,0.0,2908.0,66080.4,0.0,0.0,0.0,28882.28,0.0,0.0,0.0,0.0,0.0,0.0,640.54,0.0,0.0,0.0,rub,41,45,1,76705.78,-33576.729999999996
297,type2,297,3,89525.2,23300.0,0.0,0.0,112825.2,966.2,23300.0,58500.0,0.0,30059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,2,57,1,14900.0,-66225.2
299,type2,299,4,364870.24000000005,0.0,0.0,0.0,364870.24000000005,141005.66999999998,0.0,94737.5,3400.0,4187.0,8946.0,6489.030000000001,0.0,2450.0,24333.92,37080.0,7244.0,3997.12,0.0,0.0,0.0,0.0,31000.0,0.0,0.0,rub,29,92,1,97987.71,-364870.24000000005
300,type2,300,5,116306.46,205000.0,24500.0,0.0,345806.46,46771.869999999995,229500.0,63681.090000000004,1180.0,137.5,350.0,0.0,0.0,0.0,0.0,0.0,0.0,4186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,23,129,1,46000.14,64193.53999999998
301,type2,301,4,267031.06,120101.4,0.0,0.0,387132.45999999996,153077.86000000002,115062.6,2768.0,0.0,1202.0,0.0,60000.0,0.0,0.0,0.0,0.0,48430.0,6592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,38,86,1,17688.47,-146929.66
302,type2,302,4,722717.3100000003,1080498.34,0.0,0.0,1803215.6499999997,100097.42,1080498.34,23306.1,582158.03,366.5,0.0,0.0,0.0,1000.0,1687.35,0.0,3940.0,9761.91,400.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,67,92,1,705822.72,357781.0299999998
304,type2,304,4,158032.52999999997,39538.780000000006,0.0,0.0,197571.31,37565.05,36500.0,7928.66,7036.0,59707.0,10761.0,2891.0,0.0,850.0,3354.4500000000003,0.0,21330.0,0.0,0.0,0.0,9648.15,0.0,0.0,0.0,0.0,rub,36,92,1,129978.37,-118493.74999999997
305,type2,305,4,149890.63999999996,89560.0,0.0,0.0,239450.63999999996,56176.620000000024,89560.0,44614.26999999999,780.0,27765.0,0.0,3730.0,0.0,0.0,0.0,0.0,0.0,16824.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,66,90,1,143463.85,-60330.639999999956
307,type2,307,4,308267.89051,349410.04,0.0,0.0,657677.93051,47608.887713,349410.04,23825.239999999998,1980.0,17184.07196,338.0,3512.4234500000002,0.0,0.0,16983.72,0.0,14940.0,5658.0,0.0,21557.547387,0.0,0.0,154680.0,0.0,0.0,multi + rub,23,92,1,86187.13,41142.14948999998
308,type2,308,4,186847.24196800002,201000.0,25000.0,0.0,412847.241968,9208.0,226580.74,119177.011968,0.0,27284.989999999998,2500.0,3849.0,0.0,0.0,5755.0,0.0,18492.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,44,85,1,38771.5,-10847.241968000017
310,type2,310,4,301204.73748399987,0.0,0.0,0.0,301204.73748399987,121743.16,0.0,90690.10999999999,0.0,0.0,69920.0,0.0,0.0,0.0,2320.0,0.0,11475.0,796.0,0.0,0.0,4260.467484,0.0,0.0,0.0,0.0,multi + rub,82,92,1,112748.21,-301204.73748399987
312,type2,312,3,225898.81999999998,251000.0,0.0,0.0,476898.82,58807.45999999999,251000.0,72592.43,700.0,9896.0,41456.409999999996,0.0,0.0,700.0,16129.99,0.0,16810.0,8806.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,39,91,1,210498.92,25101.180000000022
313,type2,313,3,2000000.0,900000.0,0.0,0.0,2900000.0,2000000.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,16,53,1,1000000.0,-1100000.0
314,type2,314,4,33951.87000000001,158907.0,151200.0,0.0,344058.8699999998,18368.249999999993,309520.0,3235.0,0.0,3498.0,0.0,0.0,0.0,1150.0,0.0,0.0,0.0,8287.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,34,107,1,2048.42,-26244.869999999995
315,type2,315,4,67735.80000000002,0.0,0.0,0.0,67735.80000000002,20362.9,0.0,22364.399999999998,14400.0,0.0,7399.0,0.0,0.0,0.0,2240.0,295.0,0.0,674.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,56,92,1,75178.04,-67735.80000000002
322,type2,322,4,241437.2,177100.0,3600.0,0.0,422137.1999999999,31781.64,180700.0,102445.55,750.0,90505.01000000001,14795.0,570.0,0.0,160.0,0.0,0.0,320.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,17,77,1,9462.0,-67937.20000000001
325,type2,325,4,224341.56000000003,149779.03999999998,0.0,0.0,374120.6000000001,76759.02999999998,147830.0,40907.59,1500.0,640.0,0.0,9529.64,2565.26,3775.5,0.0,30701.0,4350.0,5996.58,0.0,1150.0,0.0,0.0,48416.0,0.0,0.0,rub,33,91,1,232114.29,-74562.52000000005
328,type2,328,3,93801.92999999998,66219.48,0.0,0.0,160021.41,19906.009999999995,65000.0,17152.51,3200.0,7712.0,14013.6,0.0,1400.0,5400.0,6475.0,0.0,4550.0,15127.369999999999,0.0,0.0,84.92,0.0,0.0,0.0,0.0,rub,53,85,0,0.0,-27582.449999999983
329,type2,329,4,278482.3500000001,564897.77,232800.0,0.0,1076180.1199999999,99077.15999999999,797697.77,89902.44,0.0,16983.0,4806.450000000001,4136.72,10948.61,850.0,18702.73,14100.0,0.0,16839.85,0.0,0.0,2036.39,99.0,0.0,0.0,0.0,rub,38,92,1,160876.53,53615.419999999925
331,type2,331,4,218420.08999999994,236184.16999999998,0.0,0.0,454604.26,46973.94,204194.0,124213.01,0.0,9012.0,37506.979999999996,3600.0,0.0,2200.0,0.0,0.0,700.0,8399.3,500.0,0.0,17240.03,65.0,0.0,0.0,0.0,rub,73,89,1,56350.78,17764.080000000045
333,type2,333,4,211077.56886800003,146888.63,0.0,0.0,357966.198868,48262.81060799999,139479.73,25090.672400000003,960.0,24216.485760000003,100821.45,0.0,0.0,0.0,1171.8601,0.0,7011.0,9829.7,0.0,0.0,1122.49,0.0,0.0,0.0,0.0,multi + rub,41,88,0,0.0,-64188.93886800003
335,type2,335,4,247839.47432,169264.87,0.0,0.0,417104.34432000003,65259.488826,168000.0,61794.838683,4727.0464,64047.87841100001,26977.667999999998,5672.0,0.0,0.0,2899.0,17726.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,43,83,1,18735.19,-78574.60432000001
340,type2,340,4,105620.95,33040.0,11000.0,0.0,149660.95,9592.0,44985.0,19760.76,18746.0,0.0,0.0,0.0,0.0,2550.0,0.0,4400.0,21900.0,27313.19,414.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,13,87,0,0.0,-83580.95
341,type2,341,4,855423.5299879999,437009.38,0.0,0.0,1292432.9099879994,462151.12689000013,437009.38,207568.49125,0.0,34873.251305,38578.0814,4095.0,1120.0,0.0,9261.59,6400.0,20220.0,70660.989143,495.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,57,92,1,411455.41,-418414.14998799993
343,type2,343,4,381170.75,65603.48999999999,0.0,0.0,446774.24000000005,73556.09,65000.0,83327.07,860.0,69533.1,0.0,0.0,0.0,70300.0,0.0,0.0,0.0,81886.98,835.0,0.0,0.0,1476.0,0.0,0.0,0.0,rub,57,92,1,122047.63,-315567.26
346,type2,346,4,120488.48999999999,133645.31,0.0,0.0,254133.8,61645.49,133645.31,33321.0,1210.0,17132.0,0.0,0.0,0.0,4900.0,280.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,58,90,1,52910.23,13156.820000000007
347,type2,347,4,213624.33,131700.0,0.0,0.0,345324.32999999996,79740.21,133481.0,16283.0,2600.0,5341.8,99996.59,0.0,0.0,0.0,6881.73,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,42,91,1,79114.0,-81924.32999999999
349,type2,349,4,164624.08,0.0,0.0,0.0,164624.08,98559.34,0.0,29092.800000000003,500.0,0.0,25160.0,0.0,0.0,0.0,0.0,0.0,891.0,10420.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,17,91,1,233864.71,-164624.08
351,type2,351,2,55254.50000000001,0.0,0.0,0.0,55254.50000000001,9689.8,0.0,8464.7,0.0,0.0,37100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,11,31,1,25031.0,-55254.50000000001
354,type2,354,4,72101.85,56111.63,0.0,0.0,128213.48000000001,6851.51,46939.35,20337.5,0.0,0.0,46326.0,0.0,0.0,0.0,0.0,0.0,2810.0,4949.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,15,89,1,31203.3,-15990.220000000008
356,type2,356,4,64819.31404999999,75173.33,0.0,0.0,139992.64405000003,7716.6900000000005,75173.33,41201.404050000005,0.0,11665.0,271.2,0.0,0.0,0.0,3965.0200000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,multi + rub,13,85,1,96332.1,10354.015950000008
357,type2,357,4,395367.2100000001,0.0,0.0,500.0,395867.2100000001,31742.85,0.0,126471.14000000001,1080.0,3680.0,150815.0,0.0,0.0,710.0,58712.0,170.0,0.0,22486.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,37,89,1,152827.15,-395367.2100000001
358,type2,358,3,250924.43999999994,197599.0,13000.0,0.0,461523.44000000006,48370.92,208000.0,141092.62000000002,1500.0,43302.9,970.0,2560.0,0.0,6720.0,899.0,0.0,3990.0,4118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,72,86,1,253030.1,-66325.43999999994
359,type2,359,4,80904.29000000001,1398.0,25000.0,0.0,107302.29000000002,29545.690000000006,25000.0,38570.6,3700.0,2654.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,4832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rub,37,73,1,16005.08,-104506.29000000001
363,type2,363,4,175482.944835,127500.51000000001,0.0,0.0,302983.4548349999,31608.644304999998,129894.914,80593.62,8893.005000000001,11649.0,36447.74,0.0,0.0,0.0,0.0,2607.2615299999998,0.0,1100.43,0.0,0.0,188.84,0.0,0.0,0.0,0.0,multi + rub,67,92,1,81684.18,-47982.43483499999
